observation_city;observation_station;observation_time;observation_temperature;observation_wind_speed;obeservation_rain;observation_sky
BUDAPEST;1;2017-05-01 21:39:00;17.6;0;0;CLEAR
BUDAPEST;2;2017-05-01 21:41:00;16.4;0;0;PARTLY_CLOUDY
BUDAPEST;3;2017-05-01 21:43:00;14.7;0;0;CLEAR
SZEGED;1;2017-05-01 21:45:00;16.7;0;0;PARTLY_CLOUDY
SZEGED;2;2017-05-01 21:47:00;17.1;0;0;PARTLY_CLOUDY
SOPRON;1;2017-05-01 21:49:00;14.9;0;0;HEAVY_CLOUDS
SOPRON;2;2017-05-01 21:51:00;14.4;0;0;HEAVY_CLOUDS
DEBRECEN;1;2017-05-01 21:53:00;16.7;0;0;CLOUDY
DEBRECEN;2;2017-05-01 21:55:00;18.3;3.19;2.6;HEAVY_CLOUDS
DEBRECEN;3;2017-05-01 21:57:00;17.5;0;0;HEAVY_CLOUDS
BUDAPEST;1;2017-05-01 21:59:00;16.5;0;0;FOG
BUDAPEST;2;2017-05-01 22:01:00;13.1;0;0;FOG
BUDAPEST;3;2017-05-01 22:03:00;15.7;0;0;CLEAR
SZEGED;1;2017-05-01 22:05:00;15.3;0;0;FOG
SZEGED;2;2017-05-01 22:07:00;14;0;0;CLEAR
SOPRON;1;2017-05-01 22:09:00;15.4;0;0;FOG
SOPRON;2;2017-05-01 22:11:00;16.7;0;0;FOG
DEBRECEN;1;2017-05-01 22:13:00;17.3;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-01 22:15:00;18.3;0;0;CLOUDY
DEBRECEN;3;2017-05-01 22:17:00;19.4;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-01 22:19:00;13.5;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-01 22:21:00;17.3;0.11;3.8;HEAVY_CLOUDS
BUDAPEST;3;2017-05-01 22:23:00;16.1;0;0;PARTLY_CLOUDY
SZEGED;1;2017-05-01 22:25:00;13.4;0;0;CLEAR
SZEGED;2;2017-05-01 22:27:00;13.2;3.65;4.9;HEAVY_CLOUDS
SOPRON;1;2017-05-01 22:29:00;15.5;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-01 22:31:00;18.7;0;0;HEAVY_CLOUDS
DEBRECEN;1;2017-05-01 22:33:00;19.9;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-01 22:35:00;21.7;0;0;FOG
DEBRECEN;3;2017-05-01 22:37:00;22.5;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-01 22:39:00;18.7;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-01 22:41:00;13.5;0;0;CLOUDY
BUDAPEST;3;2017-05-01 22:43:00;10.4;0;0;CLEAR
SZEGED;1;2017-05-01 22:45:00;17;0;0;CLOUDY
SZEGED;2;2017-05-01 22:47:00;19;0;0;CLOUDY
SOPRON;1;2017-05-01 22:49:00;21.2;0;0;HEAVY_CLOUDS
SOPRON;2;2017-05-01 22:51:00;23.5;0;0;CLEAR
DEBRECEN;1;2017-05-01 22:53:00;22.4;0;0;PARTLY_CLOUDY
DEBRECEN;2;2017-05-01 22:55:00;21.5;0.305;0.3;PARTLY_CLOUDY
DEBRECEN;3;2017-05-01 22:57:00;23.1;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-01 22:59:00;23.8;0;0;FOG
BUDAPEST;2;2017-05-01 23:01:00;19.2;0;0;CLEAR
BUDAPEST;3;2017-05-01 23:03:00;18.8;0;0;CLOUDY
SZEGED;1;2017-05-01 23:05:00;22.5;0;0;CLOUDY
SZEGED;2;2017-05-01 23:07:00;23.6;0;0;FOG
SOPRON;1;2017-05-01 23:09:00;19.2;0;0;CLOUDY
SOPRON;2;2017-05-01 23:11:00;16.2;0;0;CLOUDY
DEBRECEN;1;2017-05-01 23:13:00;11.8;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-01 23:15:00;11;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-01 23:17:00;11.1;0;0;HEAVY_CLOUDS
BUDAPEST;1;2017-05-01 23:19:00;14.9;0;0;CLEAR
BUDAPEST;2;2017-05-01 23:21:00;15.8;0;0;CLOUDY
BUDAPEST;3;2017-05-01 23:23:00;17.4;0;0;PARTLY_CLOUDY
SZEGED;1;2017-05-01 23:25:00;14.8;1.935;0.8;PARTLY_CLOUDY
SZEGED;2;2017-05-01 23:27:00;16;1.5;0.9;FOG
SOPRON;1;2017-05-01 23:29:00;21.8;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-01 23:31:00;19.1;0;0;CLOUDY
DEBRECEN;1;2017-05-01 23:33:00;20.5;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-01 23:35:00;23.5;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-01 23:37:00;22.6;0;0;CLEAR
BUDAPEST;1;2017-05-01 23:39:00;20.4;0;0;FOG
BUDAPEST;2;2017-05-01 23:41:00;16.3;0;0;FOG
BUDAPEST;3;2017-05-01 23:43:00;16.7;0;0;CLEAR
SZEGED;1;2017-05-01 23:45:00;20.4;0;0;HEAVY_CLOUDS
SZEGED;2;2017-05-01 23:47:00;23.2;4.875;1;PARTLY_CLOUDY
SOPRON;1;2017-05-01 23:49:00;22.3;9.215;4.1;CLOUDY
SOPRON;2;2017-05-01 23:51:00;20.1;16.465;5.1;FOG
DEBRECEN;1;2017-05-01 23:53:00;22.3;0;0;CLOUDY
DEBRECEN;2;2017-05-01 23:55:00;25.7;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-01 23:57:00;16.5;0.215;0.1;FOG
BUDAPEST;1;2017-05-01 23:59:00;13.8;0;0;FOG
BUDAPEST;2;2017-05-02 0:01:00;15.2;0;0;PARTLY_CLOUDY
BUDAPEST;3;2017-05-02 0:03:00;17.8;0;0;HEAVY_CLOUDS
SZEGED;1;2017-05-02 0:05:00;19.6;0;0;FOG
SZEGED;2;2017-05-02 0:07:00;20.3;0;0;HEAVY_CLOUDS
SOPRON;1;2017-05-02 0:09:00;19.5;3.625;2.2;HEAVY_CLOUDS
SOPRON;2;2017-05-02 0:11:00;20.6;0.14;0.1;CLEAR
DEBRECEN;1;2017-05-02 0:13:00;20.1;20.725;7;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 0:15:00;21.4;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-02 0:17:00;23.9;0.295;1;FOG
BUDAPEST;1;2017-05-02 0:19:00;4.7;0.79;0.5;CLEAR
BUDAPEST;2;2017-05-02 0:21:00;5.1;0;0;PARTLY_CLOUDY
BUDAPEST;3;2017-05-02 0:23:00;6.9;0;0;PARTLY_CLOUDY
SZEGED;1;2017-05-02 0:25:00;6.9;0;0;HEAVY_CLOUDS
SZEGED;2;2017-05-02 0:27:00;8.1;0;0;FOG
SOPRON;1;2017-05-02 0:29:00;8.8;0;0;HEAVY_CLOUDS
SOPRON;2;2017-05-02 0:31:00;6.4;1.18;0.6;CLOUDY
DEBRECEN;1;2017-05-02 0:33:00;5.9;0;0;FOG
DEBRECEN;2;2017-05-02 0:35:00;6.6;3.815;0.9;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 0:37:00;5.6;0.845;0.3;FOG
BUDAPEST;1;2017-05-02 0:39:00;4.8;81.88;17.3;HEAVY_CLOUDS
BUDAPEST;2;2017-05-02 0:41:00;5.1;6.7;3.8;FOG
BUDAPEST;3;2017-05-02 0:43:00;5.3;8.515;2.2;HEAVY_CLOUDS
SZEGED;1;2017-05-02 0:45:00;5.4;0.85;0.6;HEAVY_CLOUDS
SZEGED;2;2017-05-02 0:47:00;5.5;0;0;HEAVY_CLOUDS
SOPRON;1;2017-05-02 0:49:00;7.5;0.98;0.2;PARTLY_CLOUDY
SOPRON;2;2017-05-02 0:51:00;6.7;18.535;6.2;FOG
DEBRECEN;1;2017-05-02 0:53:00;4.5;6.275;1.6;CLOUDY
DEBRECEN;2;2017-05-02 0:55:00;3.5;6.33;5.1;CLOUDY
DEBRECEN;3;2017-05-02 0:57:00;3;0;0;FOG
BUDAPEST;1;2017-05-02 0:59:00;4.2;0;0;CLEAR
BUDAPEST;2;2017-05-02 1:01:00;5;0;0;CLEAR
BUDAPEST;3;2017-05-02 1:03:00;8.3;0;0;HEAVY_CLOUDS
SZEGED;1;2017-05-02 1:05:00;5.3;2.83;0.7;FOG
SZEGED;2;2017-05-02 1:07:00;1.7;5.95;2;CLOUDY
SOPRON;1;2017-05-02 1:09:00;4;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-02 1:11:00;7.5;2.18;0.9;CLOUDY
DEBRECEN;1;2017-05-02 1:13:00;12.4;0;0;CLOUDY
DEBRECEN;2;2017-05-02 1:15:00;11.1;2.495;2.4;HEAVY_CLOUDS
DEBRECEN;3;2017-05-02 1:17:00;10.1;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-02 1:19:00;11.9;11.595;5.1;FOG
BUDAPEST;2;2017-05-02 1:21:00;13.5;5.46;1.7;HEAVY_CLOUDS
BUDAPEST;3;2017-05-02 1:23:00;14.4;0;0;PARTLY_CLOUDY
SZEGED;1;2017-05-02 1:25:00;14.9;5.96;2.1;PARTLY_CLOUDY
SZEGED;2;2017-05-02 1:27:00;16.5;1.865;1.7;CLEAR
SOPRON;1;2017-05-02 1:29:00;18.2;7.865;3.1;CLOUDY
SOPRON;2;2017-05-02 1:31:00;18;10.315;2.2;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 1:33:00;17.7;0;0;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 1:35:00;17.8;0;0;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 1:37:00;17.8;0;0;FOG
BUDAPEST;1;2017-05-02 1:39:00;18.4;0;0;CLOUDY
BUDAPEST;2;2017-05-02 1:41:00;18.6;0;0;CLOUDY
BUDAPEST;3;2017-05-02 1:43:00;17.6;0;0;CLEAR
SZEGED;1;2017-05-02 1:45:00;16.4;0;0;CLOUDY
SZEGED;2;2017-05-02 1:47:00;14.7;0.66;0.4;CLOUDY
SOPRON;1;2017-05-02 1:49:00;16.7;0;0;FOG
SOPRON;2;2017-05-02 1:51:00;17.1;0;0;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 1:53:00;14.9;0;0;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 1:55:00;14.4;0;0;CLOUDY
DEBRECEN;3;2017-05-02 1:57:00;16.7;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-02 1:59:00;18.3;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 2:01:00;17.5;0;0;FOG
BUDAPEST;3;2017-05-02 2:03:00;16.5;1.455;1.8;FOG
SZEGED;1;2017-05-02 2:05:00;13.1;0.1;0.1;PARTLY_CLOUDY
SZEGED;2;2017-05-02 2:07:00;15.7;0;0;FOG
SOPRON;1;2017-05-02 2:09:00;15.3;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-02 2:11:00;14;0;0;CLEAR
DEBRECEN;1;2017-05-02 2:13:00;15.4;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-02 2:15:00;16.7;0;0;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 2:17:00;17.3;0;0;CLOUDY
BUDAPEST;1;2017-05-02 2:19:00;18.3;0;0;HEAVY_CLOUDS
BUDAPEST;2;2017-05-02 2:21:00;19.4;0;0;CLEAR
BUDAPEST;3;2017-05-02 2:23:00;13.5;13.145;15.9;HEAVY_CLOUDS
SZEGED;1;2017-05-02 2:25:00;17.3;0;0;PARTLY_CLOUDY
SZEGED;2;2017-05-02 2:27:00;16.1;0.105;5.4;CLOUDY
SOPRON;1;2017-05-02 2:29:00;13.4;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-02 2:31:00;13.2;0;0;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 2:33:00;15.5;0;0;FOG
DEBRECEN;2;2017-05-02 2:35:00;18.7;0;0;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 2:37:00;19.9;7.325;1.8;PARTLY_CLOUDY
BUDAPEST;1;2017-05-02 2:39:00;21.7;0.245;0.3;CLOUDY
BUDAPEST;2;2017-05-02 2:41:00;22.5;0;0;CLOUDY
BUDAPEST;3;2017-05-02 2:43:00;18.7;0.035;0.1;FOG
SZEGED;1;2017-05-02 2:45:00;13.5;0;0;FOG
SZEGED;2;2017-05-02 2:47:00;10.4;3.965;0.9;CLOUDY
SOPRON;1;2017-05-02 2:49:00;17;0.46;0.1;CLOUDY
SOPRON;2;2017-05-02 2:51:00;19;0;0;CLOUDY
DEBRECEN;1;2017-05-02 2:53:00;21.2;0;0;CLEAR
DEBRECEN;2;2017-05-02 2:55:00;23.5;0;0;FOG
DEBRECEN;3;2017-05-02 2:57:00;22.4;0;0;CLEAR
BUDAPEST;1;2017-05-02 2:59:00;21.5;0;0;HEAVY_CLOUDS
BUDAPEST;2;2017-05-02 3:01:00;23.1;0;0;CLEAR
BUDAPEST;3;2017-05-02 3:03:00;23.8;0;0;FOG
SZEGED;1;2017-05-02 3:05:00;19.2;0;0;CLOUDY
SZEGED;2;2017-05-02 3:07:00;18.8;17.95;5;HEAVY_CLOUDS
SOPRON;1;2017-05-02 3:09:00;22.5;7.615;3.6;FOG
SOPRON;2;2017-05-02 3:11:00;23.6;0;0;FOG
DEBRECEN;1;2017-05-02 3:13:00;19.2;36.595;11.8;HEAVY_CLOUDS
DEBRECEN;2;2017-05-02 3:15:00;16.2;4.425;4.2;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 3:17:00;11.8;2.855;2.2;HEAVY_CLOUDS
BUDAPEST;1;2017-05-02 3:19:00;11;9.45;13.4;CLOUDY
BUDAPEST;2;2017-05-02 3:21:00;11.1;0;0;PARTLY_CLOUDY
BUDAPEST;3;2017-05-02 3:23:00;14.9;0;0;PARTLY_CLOUDY
SZEGED;1;2017-05-02 3:25:00;15.8;0;0;HEAVY_CLOUDS
SZEGED;2;2017-05-02 3:27:00;17.4;0;0;FOG
SOPRON;1;2017-05-02 3:29:00;14.8;17.365;4.4;CLEAR
SOPRON;2;2017-05-02 3:31:00;16;1.715;4.4;CLEAR
DEBRECEN;1;2017-05-02 3:33:00;21.8;1.845;0.6;CLOUDY
DEBRECEN;2;2017-05-02 3:35:00;19.1;25.38;10.7;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 3:37:00;20.5;3.585;2.4;PARTLY_CLOUDY
BUDAPEST;1;2017-05-02 3:39:00;23.5;0.355;0.1;HEAVY_CLOUDS
BUDAPEST;2;2017-05-02 3:41:00;22.6;0;0;CLOUDY
BUDAPEST;3;2017-05-02 3:43:00;20.4;0;0;FOG
SZEGED;1;2017-05-02 3:45:00;16.3;9.345;1.9;FOG
SZEGED;2;2017-05-02 3:47:00;16.7;0;0;PARTLY_CLOUDY
SOPRON;1;2017-05-02 3:49:00;20.4;18.53;5;FOG
SOPRON;2;2017-05-02 3:51:00;23.2;1.4;1.2;CLEAR
DEBRECEN;1;2017-05-02 3:53:00;22.3;0;0;CLOUDY
DEBRECEN;2;2017-05-02 3:55:00;20.1;0;0;CLOUDY
DEBRECEN;3;2017-05-02 3:57:00;22.3;0;0;CLEAR
BUDAPEST;1;2017-05-02 3:59:00;25.7;0;0;CLOUDY
BUDAPEST;2;2017-05-02 4:01:00;16.5;0;0;CLOUDY
BUDAPEST;3;2017-05-02 4:03:00;13.8;0;0;CLOUDY
SZEGED;1;2017-05-02 4:05:00;15.2;2.95;1.3;PARTLY_CLOUDY
SZEGED;2;2017-05-02 4:07:00;17.8;2.82;2;HEAVY_CLOUDS
SOPRON;1;2017-05-02 4:09:00;19.6;0;0;FOG
SOPRON;2;2017-05-02 4:11:00;20.3;0;0;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 4:13:00;19.5;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-02 4:15:00;20.6;0.005;0.2;CLEAR
DEBRECEN;3;2017-05-02 4:17:00;20.1;1.005;2.7;FOG
BUDAPEST;1;2017-05-02 4:19:00;21.4;6.03;1.5;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 4:21:00;23.9;0;0;HEAVY_CLOUDS
BUDAPEST;3;2017-05-02 4:23:00;4.7;0;0;CLEAR
SZEGED;1;2017-05-02 4:25:00;5.1;0;0;HEAVY_CLOUDS
SZEGED;2;2017-05-02 4:27:00;6.9;0;0;FOG
SOPRON;1;2017-05-02 4:29:00;6.9;0;0;CLEAR
SOPRON;2;2017-05-02 4:31:00;8.1;0.8;3.5;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 4:33:00;8.8;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-02 4:35:00;6.4;0;0;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 4:37:00;5.9;0;0;CLOUDY
BUDAPEST;1;2017-05-02 4:39:00;6.6;0.025;0.3;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 4:41:00;5.6;0;0;FOG
BUDAPEST;3;2017-05-02 4:43:00;4.8;11.31;2.6;CLOUDY
SZEGED;1;2017-05-02 4:45:00;5.1;0;0;HEAVY_CLOUDS
SZEGED;2;2017-05-02 4:47:00;5.3;29.505;36.9;CLEAR
SOPRON;1;2017-05-02 4:49:00;5.4;0.97;0.2;FOG
SOPRON;2;2017-05-02 4:51:00;5.5;9.495;2.7;FOG
DEBRECEN;1;2017-05-02 4:53:00;7.5;0;0;HEAVY_CLOUDS
DEBRECEN;2;2017-05-02 4:55:00;6.7;0;0;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 4:57:00;4.5;0;0;CLEAR
BUDAPEST;1;2017-05-02 4:59:00;3.5;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 5:01:00;3;0;0;CLEAR
BUDAPEST;3;2017-05-02 5:03:00;4.2;2.345;0.5;HEAVY_CLOUDS
SZEGED;1;2017-05-02 5:05:00;5;3.785;3.6;CLOUDY
SZEGED;2;2017-05-02 5:07:00;8.3;57.37;12;HEAVY_CLOUDS
SOPRON;1;2017-05-02 5:09:00;5.3;16.16;4.3;HEAVY_CLOUDS
SOPRON;2;2017-05-02 5:11:00;1.7;1.71;1.5;CLEAR
DEBRECEN;1;2017-05-02 5:13:00;4;1.695;2.4;FOG
DEBRECEN;2;2017-05-02 5:15:00;7.5;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-02 5:17:00;12.4;0;0;FOG
BUDAPEST;1;2017-05-02 5:19:00;11.1;0;0;CLEAR
BUDAPEST;2;2017-05-02 5:21:00;10.1;0;0;FOG
BUDAPEST;3;2017-05-02 5:23:00;11.9;9.76;2.2;FOG
SZEGED;1;2017-05-02 5:25:00;13.5;0;0;CLEAR
SZEGED;2;2017-05-02 5:27:00;14.4;0;0;FOG
SOPRON;1;2017-05-02 5:29:00;14.9;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-02 5:31:00;16.5;0;0;CLOUDY
DEBRECEN;1;2017-05-02 5:33:00;18.2;0;0;CLEAR
DEBRECEN;2;2017-05-02 5:35:00;18;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-02 5:37:00;17.7;0.42;0.7;HEAVY_CLOUDS
BUDAPEST;1;2017-05-02 5:39:00;17.8;0.025;0.1;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 5:41:00;17.8;7.34;1.9;PARTLY_CLOUDY
BUDAPEST;3;2017-05-02 5:43:00;18.4;0;0;FOG
SZEGED;1;2017-05-02 5:45:00;18.6;0.335;0.1;CLEAR
SZEGED;2;2017-05-02 5:47:00;17.6;0;0;HEAVY_CLOUDS
SOPRON;1;2017-05-02 5:49:00;16.4;0;0;HEAVY_CLOUDS
SOPRON;2;2017-05-02 5:51:00;14.7;4.62;3.3;CLOUDY
DEBRECEN;1;2017-05-02 5:53:00;16.7;80.795;16.9;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 5:55:00;17.1;0;0;CLOUDY
DEBRECEN;3;2017-05-02 5:57:00;14.9;0;0;FOG
BUDAPEST;1;2017-05-02 5:59:00;14.4;0;0;FOG
BUDAPEST;2;2017-05-02 6:01:00;16.7;0;0;CLOUDY
BUDAPEST;3;2017-05-02 6:03:00;18.3;0;0;FOG
SZEGED;1;2017-05-02 6:05:00;17.5;0;0;PARTLY_CLOUDY
SZEGED;2;2017-05-02 6:07:00;16.5;0;0;PARTLY_CLOUDY
SOPRON;1;2017-05-02 6:09:00;13.1;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-02 6:11:00;15.7;0;0;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 6:13:00;15.3;1.36;0.4;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 6:15:00;14;0;0;CLEAR
DEBRECEN;3;2017-05-02 6:17:00;15.4;0;0;FOG
BUDAPEST;1;2017-05-02 6:19:00;16.7;17.45;4.3;CLOUDY
BUDAPEST;2;2017-05-02 6:21:00;17.3;0;0;CLEAR
BUDAPEST;3;2017-05-02 6:23:00;18.3;0;0;HEAVY_CLOUDS
SZEGED;1;2017-05-02 6:25:00;19.4;32.39;12;HEAVY_CLOUDS
SZEGED;2;2017-05-02 6:27:00;13.5;3.055;43.3;CLEAR
SOPRON;1;2017-05-02 6:29:00;17.3;29.255;8.2;HEAVY_CLOUDS
SOPRON;2;2017-05-02 6:31:00;16.1;0;0;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 6:33:00;13.4;0;0;CLOUDY
DEBRECEN;2;2017-05-02 6:35:00;13.2;0;0;CLOUDY
DEBRECEN;3;2017-05-02 6:37:00;15.5;0;0;FOG
BUDAPEST;1;2017-05-02 6:39:00;18.7;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 6:41:00;19.9;0;0;FOG
BUDAPEST;3;2017-05-02 6:43:00;21.7;12.535;3.4;CLEAR
SZEGED;1;2017-05-02 6:45:00;22.5;0;0;FOG
SZEGED;2;2017-05-02 6:47:00;18.7;5.05;9.4;HEAVY_CLOUDS
SOPRON;1;2017-05-02 6:49:00;13.5;10.585;2.8;CLOUDY
SOPRON;2;2017-05-02 6:51:00;10.4;2.06;0.5;PARTLY_CLOUDY
DEBRECEN;1;2017-05-02 6:53:00;17;0;0;CLOUDY
DEBRECEN;2;2017-05-02 6:55:00;19;0;0;CLEAR
DEBRECEN;3;2017-05-02 6:57:00;21.2;0;0;CLOUDY
BUDAPEST;1;2017-05-02 6:59:00;23.5;0;0;CLOUDY
BUDAPEST;2;2017-05-02 7:01:00;22.4;0;0;FOG
BUDAPEST;3;2017-05-02 7:03:00;21.5;0;0;CLOUDY
SZEGED;1;2017-05-02 7:05:00;23.1;0;0;CLEAR
SZEGED;2;2017-05-02 7:07:00;23.8;0;0;CLEAR
SOPRON;1;2017-05-02 7:09:00;19.2;0;0;FOG
SOPRON;2;2017-05-02 7:11:00;18.8;0;0;CLOUDY
DEBRECEN;1;2017-05-02 7:13:00;22.5;0;0;CLOUDY
DEBRECEN;2;2017-05-02 7:15:00;23.6;0;0;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 7:17:00;19.2;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-02 7:19:00;16.2;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 7:21:00;11.8;0;0;CLOUDY
BUDAPEST;3;2017-05-02 7:23:00;11;0;0;HEAVY_CLOUDS
SZEGED;1;2017-05-02 7:25:00;11.1;0;0;CLEAR
SZEGED;2;2017-05-02 7:27:00;14.9;0;0;CLEAR
SOPRON;1;2017-05-02 7:29:00;15.8;0;0;CLOUDY
SOPRON;2;2017-05-02 7:31:00;17.4;0;0;CLEAR
DEBRECEN;1;2017-05-02 7:33:00;14.8;2.95;1.3;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 7:35:00;16;0;0;CLEAR
DEBRECEN;3;2017-05-02 7:37:00;21.8;0;0;FOG
BUDAPEST;1;2017-05-02 7:39:00;19.1;0.595;0.7;HEAVY_CLOUDS
BUDAPEST;2;2017-05-02 7:41:00;20.5;0;0;PARTLY_CLOUDY
BUDAPEST;3;2017-05-02 7:43:00;23.5;0;0;CLEAR
SZEGED;1;2017-05-02 7:45:00;22.6;0;0;PARTLY_CLOUDY
SZEGED;2;2017-05-02 7:47:00;20.4;0;0;CLOUDY
SOPRON;1;2017-05-02 7:49:00;16.3;0;0;HEAVY_CLOUDS
SOPRON;2;2017-05-02 7:51:00;16.7;7.07;4.5;HEAVY_CLOUDS
DEBRECEN;1;2017-05-02 7:53:00;20.4;0.55;0.2;HEAVY_CLOUDS
DEBRECEN;2;2017-05-02 7:55:00;23.2;0;0;HEAVY_CLOUDS
DEBRECEN;3;2017-05-02 7:57:00;22.3;0;0;FOG
BUDAPEST;1;2017-05-02 7:59:00;20.1;0;0;FOG
BUDAPEST;2;2017-05-02 8:01:00;22.3;0.33;1.5;FOG
BUDAPEST;3;2017-05-02 8:03:00;25.7;0;0;HEAVY_CLOUDS
SZEGED;1;2017-05-02 8:05:00;16.5;0;0;CLEAR
SZEGED;2;2017-05-02 8:07:00;13.8;0;0;FOG
SOPRON;1;2017-05-02 8:09:00;15.2;0;0;HEAVY_CLOUDS
SOPRON;2;2017-05-02 8:11:00;17.8;2.76;1;CLOUDY
DEBRECEN;1;2017-05-02 8:13:00;19.6;0;0;FOG
DEBRECEN;2;2017-05-02 8:15:00;20.3;4.92;1.3;PARTLY_CLOUDY
DEBRECEN;3;2017-05-02 8:17:00;19.5;0;0;HEAVY_CLOUDS
BUDAPEST;1;2017-05-02 8:19:00;20.6;0;0;CLEAR
BUDAPEST;2;2017-05-02 8:21:00;20.1;0;0;FOG
BUDAPEST;3;2017-05-02 8:23:00;21.4;3.765;0.9;CLOUDY
SZEGED;1;2017-05-02 8:25:00;23.9;19.785;8.4;HEAVY_CLOUDS
SZEGED;2;2017-05-02 8:27:00;17.6;0;0;HEAVY_CLOUDS
SOPRON;1;2017-05-02 8:29:00;16.4;0;0;PARTLY_CLOUDY
SOPRON;2;2017-05-02 8:31:00;14.7;0;0;CLOUDY
DEBRECEN;1;2017-05-02 8:33:00;16.7;0;0;CLOUDY
DEBRECEN;2;2017-05-02 8:35:00;17.1;2.89;1.6;FOG
DEBRECEN;3;2017-05-02 8:37:00;14.9;0;0;PARTLY_CLOUDY
BUDAPEST;1;2017-05-02 8:39:00;14.4;0;0;PARTLY_CLOUDY
BUDAPEST;2;2017-05-02 8:41:00;16.7;0;0;PARTLY_CLOUDY
BUDAPEST;3;2017-05-02 8:43:00;18.3;0;0;CLOUDY
SZEGED;1;2017-05-02 8:45:00;17.5;0;0;PARTLY_CLOUDY
SZEGED;2;2017-05-02 8:47:00;16.5;0;0;HEAVY_CLOUDS
SOPRON;1;2017-05-02 8:49:00;13.1;14.5;3.5;FOG
SOPRON;2;2017-05-02 8:51:00;15.7;9.045;6.6;HEAVY_CLOUDS
DEBRECEN;1;2017-05-02 8:53:00;15.3;69.1;14.6;PARTLY_CLOUDY
DEBRECEN;2;2017-05-02 8:55:00;14;0.24;0.2;HEAVY_CLOUDS
DEBRECEN;3;2017-05-02 8:57:00;15.4;0;0;CLOUDY
BUDAPEST;1;2017-05-02 8:59:00;16.7;0.26;0.1;FOG
BUDAPEST;2;2017-05-02 9:01:00;17.3;0;0;CLEAR
BUDAPEST;3;2017-05-02 9:03:00;18.3;30.445;6.6;CLEAR
SZEGED;1;2017-05-02 9:05:00;19.4;2.75;9.5;CLEAR
SZEGED;2;2017-05-02 9:07:00;13.5;22.02;5.6;CLEAR
SOPRON;1;2017-05-02 9:09:00;17.3;0;0;FOG
SOPRON;2;2017-05-02 9:11:00;16.1;0;0;CLOUDY
